Date, Open, High, Low, Close
11/12/20, 253.82, 245.21, 245.21, 245.21
11/11/20, 255.97, 253.82, 253.82, 253.82
11/10/20, 249.67, 255.97, 255.97, 255.97
11/09/20, 218.58, 249.67, 249.67, 249.67
11/06/20, 223.36, 218.58, 218.58, 218.58
11/05/20, 223.45, 223.36, 223.36, 223.36
11/04/20, 223.09, 223.45, 223.45, 223.45
11/03/20, 223.09, 223.09, 223.09, 223.09
11/02/20, 216.82, 224.77, 224.77, 224.77
10/30/20, 216.41, 216.82, 216.82, 216.82
10/29/20, 209.69, 216.41, 216.41, 216.41
10/28/20, 218.92, 209.69, 209.69, 209.69
10/27/20, 221.99, 218.92, 218.92, 218.92
10/26/20, 229.96, 221.99, 221.99, 221.99
10/23/20, 231.24, 229.96, 229.96, 229.96
10/22/20, 222.01, 231.24, 231.24, 231.24
10/21/20, 226.51, 222.01, 222.01, 222.01
10/20/20, 223.97, 226.51, 226.51, 226.51
10/19/20, 228.78, 223.97, 223.97, 223.97
10/16/20, 234.18, 228.78, 228.78, 228.78
10/15/20, 231.47, 234.18, 234.18, 234.18
10/14/20, 230.76, 231.47, 231.47, 231.47
10/13/20, 234.41, 230.76, 230.76, 230.76
10/12/20, 233.68, 234.41, 234.41, 234.41
10/09/20, 237.46, 233.68, 233.68, 233.68
10/08/20, 228.82, 237.46, 237.46, 237.46
10/07/20, 225.56, 228.82, 228.82, 228.82
10/06/20, 229.05, 225.56, 225.56, 225.56
10/05/20, 222.55, 229.05, 229.05, 229.05
10/02/20, 220.36, 222.55, 222.55, 222.55
10/01/20, 227.49, 220.36, 220.36, 220.36
09/30/20, 228.03, 227.49, 227.49, 227.49
09/29/20, 234.42, 228.03, 228.03, 228.03
09/28/20, 229.09, 234.42, 234.42, 234.42
09/25/20, 229.24, 229.09, 229.09, 229.09
09/24/20, 229.05, 229.24, 229.24, 229.24
09/23/20, 239.96, 229.05, 229.05, 229.05
09/22/20, 242.45, 239.96, 239.96, 239.96
09/21/20, 250.65, 242.45, 242.45, 242.45
09/18/20, 253.58, 250.65, 250.65, 250.65
09/17/20, 253.06, 253.58, 253.58, 253.58
09/16/20, 243.22, 253.06, 253.06, 253.06
09/15/20, 245.09, 243.22, 243.22, 243.22
09/14/20, 243.58, 245.09, 245.09, 245.09
09/11/20, 242.96, 243.58, 243.58, 243.58
09/10/20, 252.21, 242.96, 242.96, 242.96
09/09/20, 250.67, 252.21, 252.21, 252.21
09/08/20, 260.32, 250.67, 250.67, 250.67
09/04/20, 261.18, 260.32, 260.32, 260.32
09/03/20, 262.95, 261.18, 261.18, 261.18
09/02/20, 264.05, 262.95, 262.95, 262.95
09/01/20, 266.50, 264.05, 264.05, 264.05
08/31/20, 272.48, 266.50, 266.50, 266.50
08/28/20, 267.52, 272.48, 272.48, 272.48
08/27/20, 266.85, 267.52, 267.52, 267.52
08/26/20, 272.94, 266.85, 266.85, 266.85
08/25/20, 276.87, 272.94, 272.94, 272.94
08/24/20, 269.47, 276.87, 276.87, 276.87
08/21/20, 271.14, 269.45, 269.45, 269.45
08/20/20, 276.99, 271.15, 271.15, 271.15
08/19/20, 280.32, 277.05, 277.05, 277.05
08/18/20, 284.04, 280.29, 280.29, 280.29
08/17/20, 286.84, 285.18, 285.18, 285.18
08/14/20, 284.24, 286.99, 286.99, 286.99
08/13/20, 290.04, 284.31, 284.31, 284.31
08/12/20, 287.09, 290.07, 290.07, 290.07
08/11/20, 289.30, 288.55, 288.55, 288.55
08/10/20, 280.60, 289.24, 289.24, 289.24
08/07/20, 280.35, 280.59, 280.59, 280.59
08/06/20, 282.41, 280.45, 280.45, 280.45
08/05/20, 279.70, 282.46, 282.46, 282.46
08/04/20, 272.81, 279.51, 279.51, 279.51
08/03/20, 271.95, 272.81, 272.81, 272.81
07/31/20, 273.58, 272.09, 272.09, 272.09
07/30/20, 285.49, 273.99, 273.99, 273.99
07/29/20, 279.74, 285.70, 285.70, 285.70
07/28/20, 284.69, 279.73, 279.73, 279.73
07/27/20, 284.08, 284.71, 284.71, 284.71
07/24/20, 285.79, 284.11, 284.11, 284.11
07/23/20, 286.37, 285.79, 285.79, 285.79
07/22/20, 290.24, 286.39, 286.39, 286.39
07/21/20, 273.55, 290.28, 290.28, 290.28
07/20/20, 278.21, 273.46, 273.46, 273.46
07/17/20, 282.41, 278.27, 278.27, 278.27
07/16/20, 283.88, 282.57, 282.57, 282.57
07/15/20, 278.61, 284.02, 284.02, 284.02
07/14/20, 268.79, 278.56, 278.56, 278.56
07/13/20, 270.33, 268.87, 268.87, 268.87
07/10/20, 261.81, 270.32, 270.32, 270.32
07/09/20, 275.17, 261.81, 261.81, 261.81
07/08/20, 275.46, 275.17, 275.17, 275.17
07/07/20, 284.51, 275.46, 275.46, 275.46
07/06/20, 283.46, 284.51, 284.51, 284.51
07/02/20, 280.30, 283.46, 283.46, 283.46
07/01/20, 287.46, 280.30, 280.30, 280.30
06/30/20, 281.26, 287.46, 287.46, 287.46
06/29/20, 277.26, 281.26, 281.26, 281.26
06/26/20, 287.34, 277.30, 277.30, 277.30
06/25/20, 281.96, 287.39, 287.39, 287.39
06/24/20, 298.45, 281.97, 281.97, 281.97
06/23/20, 298.32, 298.50, 298.50, 298.50
06/22/20, 296.39, 298.27, 298.27, 298.27
06/19/20, 301.45, 296.40, 296.40, 296.40
06/18/20, 297.89, 301.45, 301.45, 301.45
06/17/20, 307.99, 297.89, 297.89, 297.89
06/16/20, 299.54, 307.99, 307.99, 307.99
06/15/20, 299.28, 299.54, 299.54, 299.54
06/12/20, 291.39, 299.28, 299.28, 299.28
06/11/20, 321.81, 291.39, 291.39, 291.39
06/10/20, 338.46, 321.81, 321.81, 321.81
06/09/20, 351.06, 338.46, 338.46, 338.46
06/08/20, 336.52, 351.06, 351.06, 351.06
06/05/20, 313.17, 336.52, 336.52, 336.52
06/04/20, 313.65, 313.17, 313.17, 313.17
06/03/20, 304.37, 313.65, 313.65, 313.65
06/02/20, 296.50, 304.37, 304.37, 304.37
06/01/20, 291.59, 296.50, 296.50, 296.50
05/29/20, 292.04, 291.59, 291.59, 291.59
05/28/20, 300.79, 292.04, 292.04, 292.04
05/27/20, 297.34, 300.79, 300.79, 300.79
05/26/20, 288.94, 297.34, 297.34, 297.34
05/22/20, 290.88, 288.94, 288.94, 288.94
05/21/20, 295.26, 290.88, 290.88, 290.88
05/20/20, 284.40, 295.26, 295.26, 295.26
05/19/20, 292.87, 284.40, 284.40, 284.40
05/18/20, 272.31, 292.87, 292.87, 292.87
05/15/20, 273.07, 272.31, 272.31, 272.31
05/14/20, 270.52, 273.07, 273.07, 273.07
05/13/20, 282.93, 270.52, 270.52, 270.52
05/12/20, 289.78, 282.93, 282.93, 282.93
05/11/20, 294.75, 289.78, 289.78, 289.78
05/08/20, 282.49, 294.75, 294.75, 294.75
05/07/20, 275.67, 282.49, 282.49, 282.49
05/06/20, 283.12, 275.67, 275.67, 275.67
05/05/20, 282.38, 283.12, 283.12, 283.12
05/04/20, 272.28, 282.38, 282.38, 282.38
05/01/20, 289.65, 272.28, 272.28, 272.28
04/30/20, 296.28, 289.65, 289.65, 289.65
04/29/20, 275.99, 296.28, 296.28, 296.28
04/28/20, 270.07, 275.99, 275.99, 275.99
04/27/20, 264.51, 270.07, 270.07, 270.07
04/24/20, 263.96, 264.51, 264.51, 264.51
04/23/20, 256.24, 263.96, 263.96, 263.96
04/22/20, 247.38, 256.24, 256.24, 256.24
04/21/20, 251.60, 247.38, 247.38, 247.38
04/20/20, 260.17, 251.60, 251.60, 251.60
04/17/20, 235.59, 260.17, 260.17, 260.17
04/16/20, 245.34, 235.59, 235.59, 235.59
04/15/20, 257.37, 245.34, 245.34, 245.34
04/14/20, 258.57, 257.37, 257.37, 257.37
04/13/20, 259.63, 258.57, 258.57, 258.57
04/09/20, 262.46, 259.63, 259.63, 259.63
04/08/20, 245.90, 262.46, 262.46, 262.46
04/07/20, 241.07, 245.90, 245.90, 245.90
04/06/20, 229.26, 241.07, 241.07, 241.07
04/03/20, 232.37, 229.26, 229.26, 229.26
04/02/20, 213.04, 232.37, 232.37, 232.37
04/01/20, 223.40, 213.04, 213.04, 213.04
03/31/20, 219.81, 223.40, 223.40, 223.40
03/30/20, 217.56, 219.81, 219.81, 219.81
03/27/20, 233.76, 217.56, 217.56, 217.56
03/26/20, 220.02, 233.76, 233.76, 233.76
03/25/20, 210.56, 220.02, 220.02, 220.02
03/24/20, 181.03, 210.56, 210.56, 210.56
03/23/20, 193.93, 181.03, 181.03, 181.03
03/20/20, 192.08, 193.93, 193.93, 193.93
03/19/20, 179.94, 192.08, 192.08, 192.08
03/18/20, 209.92, 179.94, 179.94, 179.94
03/17/20, 208.42, 209.92, 209.92, 209.92
03/16/20, 208.41, 208.41, 208.41, 208.41
03/13/20, 221.94, 241.29, 241.29, 241.29
03/12/20, 252.51, 221.69, 221.69, 221.69
03/11/20, 267.28, 252.77, 252.77, 252.77
03/10/20, 254.60, 267.37, 267.37, 267.37
03/09/20, 317.15, 254.65, 254.65, 254.65
03/06/20, 337.31, 318.64, 318.64, 318.64
03/05/20, 349.97, 337.59, 337.59, 337.59
03/04/20, 342.82, 350.25, 350.25, 350.25
03/03/20, 353.71, 342.64, 342.64, 342.64
03/02/20, 343.58, 353.68, 353.68, 353.68
02/28/20, 339.18, 343.53, 343.53, 343.53
02/27/20, 358.77, 339.30, 339.30, 339.30
02/26/20, 369.97, 358.94, 358.94, 358.94
02/25/20, 386.71, 369.92, 369.92, 369.92
02/24/20, 405.73, 386.70, 386.70, 386.70
02/21/20, 411.00, 405.93, 405.93, 405.93
02/20/20, 411.86, 411.11, 411.11, 411.11
02/19/20, 406.48, 411.79, 411.79, 411.79
02/18/20, 409.62, 406.42, 406.42, 406.42
02/14/20, 412.06, 409.82, 409.82, 409.82
02/13/20, 414.79, 413.15, 413.15, 413.15
02/12/20, 409.60, 415.03, 415.03, 415.03
02/11/20, 404.94, 409.47, 409.47, 409.47
02/10/20, 407.09, 405.24, 405.24, 405.24
02/07/20, 411.54, 408.55, 408.55, 408.55
02/06/20, 415.95, 411.64, 411.64, 411.64
02/05/20, 400.99, 415.97, 415.97, 415.97
02/04/20, 400.09, 400.81, 400.81, 400.81
02/03/20, 405.46, 400.02, 400.02, 400.02
01/31/20, 418.46, 405.45, 405.45, 405.45
01/30/20, 415.03, 418.79, 418.79, 418.79
01/29/20, 419.64, 415.12, 415.12, 415.12
01/28/20, 417.91, 419.59, 419.59, 419.59
01/27/20, 429.57, 417.87, 417.87, 417.87
01/24/20, 434.61, 429.71, 429.71, 429.71
01/23/20, 436.33, 434.81, 434.81, 434.81
01/22/20, 440.29, 436.39, 436.39, 436.39
01/21/20, 448.65, 440.32, 440.32, 440.32
01/17/20, 451.75, 448.77, 448.77, 448.77
01/16/20, 451.26, 451.74, 451.74, 451.74
01/15/20, 454.24, 451.21, 451.21, 451.21
01/14/20, 454.26, 454.26, 454.26, 454.26
01/13/20, 453.88, 454.25, 454.25, 454.25
01/10/20, 456.78, 453.87, 453.87, 453.87
01/09/20, 453.23, 456.79, 456.79, 456.79
01/08/20, 461.40, 453.36, 453.36, 453.36
01/07/20, 462.33, 461.39, 461.39, 461.39
01/06/20, 458.63, 462.34, 462.34, 462.34
01/03/20, 460.46, 458.77, 458.77, 458.77
01/02/20, 456.49, 460.34, 460.34, 460.34
12/31/19, 453.33, 456.46, 456.46, 456.46
12/30/19, 454.92, 453.39, 453.39, 453.39
12/27/19, 457.12, 454.96, 454.96, 454.96
12/26/19, 456.99, 457.11, 457.11, 457.11
12/24/19, 457.28, 457.06, 457.06, 457.06
12/23/19, 452.43, 457.28, 457.28, 457.28
12/20/19, 448.58, 452.48, 452.48, 452.48
12/19/19, 448.80, 448.55, 448.55, 448.55
12/18/19, 447.50, 448.83, 448.83, 448.83
12/17/19, 447.64, 447.47, 447.47, 447.47
12/16/19, 441.40, 447.64, 447.64, 447.64
12/13/19, 445.44, 441.35, 441.35, 441.35
12/12/19, 436.59, 445.40, 445.40, 445.40
12/11/19, 437.51, 436.81, 436.81, 436.81
12/10/19, 436.80, 437.49, 437.49, 437.49
12/09/19, 437.59, 436.83, 436.83, 436.83
12/06/19, 429.44, 437.91, 437.91, 437.91
12/05/19, 431.51, 429.34, 429.34, 429.34
12/04/19, 424.85, 431.48, 431.48, 431.48
12/03/19, 431.19, 424.81, 424.81, 424.81
12/02/19, 431.40, 431.49, 431.49, 431.49
11/29/19, 435.73, 431.37, 431.37, 431.37
11/27/19, 434.42, 435.78, 435.78, 435.78
11/26/19, 438.82, 434.42, 434.42, 434.42
11/25/19, 438.15, 438.86, 438.86, 438.86
11/22/19, 439.68, 438.15, 438.15, 438.15
11/21/19, 432.66, 439.68, 439.68, 439.68
11/20/19, 428.15, 432.61, 432.61, 432.61
11/19/19, 434.26, 428.17, 428.17, 428.17
11/18/19, 440.33, 434.57, 434.57, 434.57
11/15/19, 436.47, 440.43, 440.43, 440.43
11/14/19, 438.77, 437.50, 437.50, 437.50
11/13/19, 440.86, 438.79, 438.79, 438.79
11/12/19, 443.73, 441.05, 441.05, 441.05
11/11/19, 446.01, 443.65, 443.65, 443.65
11/08/19, 448.32, 446.13, 446.13, 446.13
11/07/19, 442.81, 449.78, 449.78, 449.78
11/06/19, 453.16, 442.79, 442.79, 442.79
11/05/19, 451.05, 453.17, 453.17, 453.17
11/04/19, 437.48, 451.12, 451.12, 451.12
11/01/19, 426.51, 437.36, 437.36, 437.36
10/31/19, 428.62, 426.66, 426.66, 426.66
10/30/19, 437.96, 428.68, 428.68, 428.68
10/29/19, 436.12, 437.97, 437.97, 437.97
10/28/19, 438.91, 436.14, 436.14, 436.14
10/25/19, 435.51, 438.87, 438.87, 438.87
10/24/19, 437.37, 435.50, 435.50, 435.50
10/23/19, 434.09, 437.36, 437.36, 437.36
10/22/19, 428.49, 434.10, 434.10, 434.10
10/21/19, 420.64, 428.49, 428.49, 428.49
10/18/19, 422.98, 420.67, 420.67, 420.67
10/17/19, 422.80, 422.97, 422.97, 422.97
10/16/19, 428.92, 422.81, 422.81, 422.81
10/15/19, 427.48, 429.22, 429.22, 429.22
10/14/19, 427.90, 427.54, 427.54, 427.54
10/11/19, 422.21, 428.04, 428.04, 428.04
10/10/19, 416.80, 422.11, 422.11, 422.11
10/09/19, 412.44, 416.77, 416.77, 416.77
10/08/19, 419.82, 412.37, 412.37, 412.37
10/07/19, 423.78, 419.86, 419.86, 419.86
10/04/19, 421.03, 423.76, 423.76, 423.76
10/03/19, 415.89, 421.16, 421.16, 421.16
10/02/19, 427.04, 415.93, 415.93, 415.93
10/01/19, 437.18, 427.07, 427.07, 427.07
09/30/19, 440.43, 437.13, 437.13, 437.13
09/27/19, 440.37, 440.45, 440.45, 440.45
09/26/19, 446.34, 440.45, 440.45, 440.45
09/25/19, 445.27, 446.40, 446.40, 446.40
09/24/19, 452.73, 445.38, 445.38, 445.38
09/23/19, 452.19, 452.76, 452.76, 452.76
09/20/19, 451.92, 452.25, 452.25, 452.25
09/19/19, 453.74, 451.89, 451.89, 451.89
09/18/19, 455.50, 453.64, 453.64, 453.64
09/17/19, 462.46, 455.54, 455.54, 455.54
09/16/19, 448.25, 462.55, 462.55, 462.55
09/13/19, 444.35, 447.81, 447.81, 447.81
09/12/19, 446.80, 444.25, 444.25, 444.25
09/11/19, 446.99, 447.08, 447.08, 447.08
09/10/19, 441.32, 446.98, 446.98, 446.98
09/09/19, 432.98, 441.27, 441.27, 441.27
09/06/19, 430.89, 433.24, 433.24, 433.24
09/05/19, 425.73, 431.01, 431.01, 431.01
09/04/19, 419.88, 425.60, 425.60, 425.60
09/03/19, 421.59, 419.76, 419.76, 419.76
08/30/19, 421.73, 422.09, 422.09, 422.09
08/29/19, 415.79, 421.74, 421.74, 421.74
08/28/19, 409.99, 415.71, 415.71, 415.71
08/27/19, 412.64, 409.96, 409.96, 409.96
08/26/19, 410.78, 412.53, 412.53, 412.53
08/23/19, 424.83, 410.68, 410.68, 410.68
08/22/19, 427.10, 425.02, 425.02, 425.02
08/21/19, 424.06, 427.08, 427.08, 427.08
08/20/19, 427.81, 423.89, 423.89, 423.89
08/19/19, 418.98, 428.01, 428.01, 428.01
08/16/19, 413.23, 419.03, 419.03, 419.03
08/15/19, 416.24, 414.12, 414.12, 414.12
08/14/19, 433.96, 416.27, 416.27, 416.27
08/13/19, 429.77, 434.15, 434.15, 434.15
08/12/19, 434.59, 429.65, 429.65, 429.79
08/09/19, 441.46, 435.96, 435.96, 435.96
08/08/19, 429.22, 441.49, 441.49, 441.49
08/07/19, 431.92, 429.08, 429.08, 429.08
08/06/19, 432.76, 432.35, 432.35, 432.35
08/05/19, 445.51, 432.63, 432.63, 432.63
08/02/19, 452.00, 445.85, 445.85, 445.85
08/01/19, 462.34, 451.93, 451.93, 451.93
07/31/19, 464.99, 462.47, 462.47, 462.47
07/30/19, 459.73, 464.95, 464.95, 464.95
07/29/19, 461.47, 459.92, 459.92, 459.92
07/26/19, 463.71, 461.46, 461.46, 461.46
07/25/19, 469.43, 463.77, 463.77, 463.77
07/24/19, 467.28, 469.21, 469.21, 469.21
07/23/19, 465.99, 467.32, 467.32, 467.32
07/22/19, 464.01, 466.07, 466.07, 466.07
07/19/19, 461.59, 464.01, 464.01, 464.01
07/18/19, 461.75, 461.75, 461.75, 461.75
07/17/19, 467.15, 461.79, 461.79, 461.79
07/16/19, 472.42, 467.15, 467.15, 467.15
07/15/19, 476.95, 472.47, 472.47, 472.47
07/12/19, 475.17, 476.89, 476.89, 476.89
07/11/19, 474.35, 475.13, 475.13, 475.13
07/10/19, 467.76, 474.26, 474.26, 474.26
07/09/19, 467.35, 467.70, 467.70, 467.70
07/08/19, 466.77, 467.30, 467.30, 467.30
07/05/19, 466.20, 466.84, 466.84, 466.84
07/03/19, 463.57, 466.33, 466.33, 466.33
07/02/19, 471.71, 463.54, 463.54, 463.54
07/01/19, 471.69, 471.74, 471.74, 471.74
06/28/19, 465.75, 471.28, 471.28, 471.28
06/27/19, 469.47, 465.73, 465.73, 465.73
06/26/19, 462.82, 469.46, 469.46, 469.46
06/25/19, 466.19, 462.36, 462.36, 462.36
06/24/19, 470.44, 466.21, 466.21, 466.21
06/21/19, 466.76, 470.57, 470.57, 470.57
06/20/19, 457.04, 466.74, 466.74, 466.74
06/19/19, 457.66, 456.65, 456.65, 456.65
06/18/19, 451.79, 457.67, 457.67, 457.67
06/17/19, 447.48, 451.55, 451.55, 451.55
06/14/19, 450.86, 447.48, 447.48, 447.48
06/13/19, 445.27, 450.81, 450.81, 450.81
06/12/19, 451.50, 445.26, 445.26, 445.26
06/11/19, 451.32, 451.75, 451.75, 451.75
06/10/19, 449.72, 451.19, 451.19, 451.19
06/07/19, 447.61, 449.69, 449.69, 449.69
06/06/19, 440.13, 447.85, 447.85, 447.85
06/05/19, 445.04, 440.25, 440.25, 440.25
06/04/19, 437.78, 445.06, 445.06, 445.06
06/03/19, 432.11, 438.01, 438.01, 438.01
05/31/19, 438.90, 432.10, 432.10, 432.10
05/30/19, 444.36, 439.19, 439.19, 439.19
05/29/19, 447.19, 444.45, 444.45, 444.45
05/28/19, 452.27, 447.24, 447.24, 447.24
05/24/19, 451.70, 452.22, 452.22, 452.22
05/23/19, 466.05, 451.53, 451.53, 451.53
05/22/19, 473.57, 466.10, 466.10, 466.10
05/21/19, 468.54, 473.58, 473.58, 473.58
05/20/19, 468.22, 468.55, 468.55, 468.55
05/17/19, 472.87, 468.23, 468.23, 468.23
05/16/19, 470.80, 473.19, 473.19, 473.19
05/15/19, 469.04, 471.42, 471.42, 471.42
05/14/19, 464.07, 469.26, 469.26, 469.26
05/13/19, 471.48, 464.19, 464.19, 464.19
05/10/19, 469.73, 471.66, 471.66, 471.66
05/09/19, 470.92, 471.27, 471.27, 471.27
05/08/19, 471.22, 470.95, 470.95, 470.95
05/07/19, 474.16, 471.23, 471.23, 471.23
05/06/19, 474.17, 474.19, 474.19, 474.19
05/03/19, 470.78, 474.50, 474.50, 474.50
05/02/19, 478.50, 470.54, 470.54, 470.54
05/01/19, 489.39, 478.74, 478.74, 478.74
04/30/19, 489.46, 489.38, 489.38, 489.38
04/29/19, 490.30, 489.24, 489.24, 489.24
04/26/19, 496.18, 490.47, 490.47, 490.47
04/25/19, 497.90, 496.50, 496.50, 496.50
04/24/19, 507.20, 497.89, 497.89, 497.89
04/23/19, 507.09, 507.26, 507.26, 507.26
04/22/19, 497.19, 507.08, 507.08, 507.08
04/18/19, 499.48, 496.88, 496.88, 496.88
04/17/19, 500.14, 499.51, 499.51, 499.51
04/16/19, 497.01, 499.94, 499.94, 499.94
04/15/19, 499.42, 496.76, 496.76, 496.76
04/12/19, 498.75, 499.60, 499.60, 499.60
04/11/19, 498.37, 498.68, 498.68, 498.68
04/10/19, 496.60, 498.51, 498.51, 498.51
04/09/19, 502.72, 496.42, 496.42, 496.42
04/08/19, 500.62, 502.90, 502.90, 502.90
04/05/19, 492.16, 500.45, 500.45, 500.45
04/04/19, 487.96, 492.11, 492.11, 492.11
04/03/19, 492.68, 487.93, 487.93, 487.93
04/02/19, 496.21, 492.66, 492.66, 492.66
04/01/19, 489.79, 496.14, 496.14, 496.14
03/29/19, 490.47, 489.45, 489.45, 489.45
03/28/19, 488.25, 490.21, 490.21, 490.21
03/27/19, 491.80, 488.39, 488.39, 488.39
03/26/19, 484.91, 491.84, 491.84, 491.84
03/25/19, 484.85, 484.83, 484.83, 484.83
03/22/19, 497.83, 484.86, 484.86, 484.86
03/21/19, 494.49, 497.92, 497.92, 497.92
03/20/19, 490.15, 494.51, 494.51, 494.51
03/19/19, 491.62, 490.15, 490.15, 490.15
03/18/19, 484.84, 491.57, 491.57, 491.57
03/15/19, 485.15, 484.84, 484.84, 484.84
03/14/19, 484.95, 485.24, 485.24, 485.24
03/13/19, 479.87, 484.96, 484.96, 484.96
03/12/19, 477.09, 479.75, 479.75, 479.75
03/11/19, 469.85, 476.99, 476.99, 476.99
03/08/19, 478.72, 469.77, 469.77, 469.77
03/07/19, 481.70, 479.13, 479.13, 479.13
03/06/19, 487.98, 481.88, 481.88, 481.88
03/05/19, 489.62, 488.11, 488.11, 488.11
03/04/19, 488.65, 489.64, 489.64, 489.64
03/01/19, 480.10, 488.65, 488.65, 488.65
02/28/19, 484.63, 479.94, 479.94, 479.94
02/27/19, 482.78, 484.65, 484.65, 484.65
02/26/19, 484.01, 482.79, 482.79, 482.79
02/25/19, 483.25, 484.13, 484.13, 484.13
02/22/19, 481.90, 483.41, 483.41, 483.41
02/21/19, 489.31, 481.81, 481.81, 481.81
02/20/19, 487.29, 489.38, 489.38, 489.38
02/19/19, 485.64, 487.30, 487.30, 487.30
02/15/19, 478.47, 485.89, 485.89, 485.89
02/14/19, 476.68, 478.30, 478.30, 478.30
02/13/19, 471.62, 477.57, 477.57, 477.57
02/12/19, 465.65, 471.49, 471.49, 471.49
02/11/19, 463.54, 465.97, 465.97, 465.97
02/08/19, 465.56, 463.84, 463.84, 463.84
02/07/19, 477.02, 467.21, 467.21, 467.21
02/06/19, 480.79, 477.37, 477.37, 477.37
02/05/19, 480.27, 481.05, 481.05, 481.05
02/04/19, 479.33, 480.26, 480.26, 480.26
02/01/19, 470.81, 479.44, 479.44, 479.44
01/31/19, 467.47, 470.81, 470.81, 470.81
01/30/19, 461.45, 467.49, 467.49, 467.49
01/29/19, 460.27, 461.36, 461.36, 461.36
01/28/19, 464.64, 459.90, 459.90, 459.90
01/25/19, 459.18, 464.69, 464.69, 464.69
01/24/19, 456.54, 459.26, 459.26, 459.26
01/23/19, 461.17, 456.54, 456.54, 456.54
01/22/19, 471.41, 461.15, 461.15, 461.15
01/18/19, 462.61, 471.53, 471.53, 471.53
01/17/19, 457.99, 462.58, 462.58, 462.58
01/16/19, 458.63, 458.10, 458.10, 458.10
01/15/19, 457.42, 458.80, 458.80, 458.80
01/14/19, 457.89, 457.43, 457.43, 457.43
01/11/19, 461.12, 458.28, 458.28, 458.28
01/10/19, 459.25, 461.17, 461.17, 461.17
01/09/19, 453.20, 459.67, 459.67, 459.67
01/08/19, 449.16, 452.87, 452.87, 452.87
01/07/19, 443.48, 449.14, 449.14, 449.14
01/04/19, 428.47, 443.41, 443.41, 443.41
01/03/19, 432.84, 428.07, 428.07, 428.07
01/02/19, 423.92, 432.85, 432.85, 432.85
12/31/18, 422.17, 424.07, 424.07, 424.07
12/28/18, 425.98, 422.16, 422.16, 422.16
12/27/18, 422.85, 425.97, 425.97, 425.97
12/26/18, 398.47, 423.26, 423.26, 423.26
12/24/18, 414.94, 398.39, 398.39, 398.39
12/21/18, 419.50, 415.06, 415.06, 415.06
12/20/18, 431.03, 419.45, 419.45, 419.45
12/19/18, 436.99, 431.50, 431.50, 431.50
12/18/18, 447.58, 436.96, 436.96, 436.96
12/17/18, 455.92, 447.46, 447.46, 447.46
12/14/18, 466.90, 455.93, 455.93, 455.93
12/13/18, 465.13, 467.05, 467.05, 467.05
12/12/18, 463.99, 465.37, 465.37, 465.37
12/11/18, 463.91, 463.86, 463.86, 463.86
12/10/18, 471.27, 463.72, 463.72, 463.72
12/07/18, 474.22, 471.34, 471.34, 471.34
12/06/18, 482.28, 474.39, 474.39, 474.39
12/04/18, 497.31, 482.93, 482.93, 482.93
12/03/18, 486.81, 497.52, 497.52, 497.52
11/30/18, 487.47, 486.42, 486.42, 486.42
11/29/18, 484.77, 487.60, 487.60, 487.60
11/28/18, 476.44, 484.76, 484.76, 484.76
11/27/18, 478.03, 476.45, 476.45, 476.45
11/26/18, 470.23, 478.03, 478.03, 478.03
11/23/18, 485.43, 469.96, 469.96, 469.96
11/21/18, 478.33, 485.82, 485.82, 485.82
11/20/18, 494.16, 478.27, 478.27, 478.27
11/19/18, 494.52, 494.55, 494.55, 494.55
11/16/18, 489.66, 495.03, 495.03, 495.03
11/15/18, 481.62, 489.65, 489.65, 489.65
11/14/18, 483.17, 482.52, 482.52, 482.52
11/13/18, 494.71, 483.03, 483.03, 483.03
11/12/18, 505.73, 494.86, 494.86, 494.86
11/09/18, 505.99, 505.68, 505.68, 505.68
11/08/18, 518.85, 507.56, 507.56, 507.56
11/07/18, 511.38, 519.00, 519.00, 519.00
11/06/18, 509.01, 510.77, 510.77, 510.77
11/05/18, 501.35, 509.06, 509.06, 509.06
11/02/18, 501.55, 500.99, 500.99, 500.99
11/01/18, 497.43, 501.52, 501.52, 501.52
10/31/18, 494.65, 497.37, 497.37, 497.37
10/30/18, 483.07, 494.41, 494.41, 494.41
10/29/18, 492.67, 483.31, 483.31, 483.31
10/26/18, 496.13, 492.59, 492.59, 492.59
10/25/18, 491.19, 496.47, 496.47, 496.47
10/24/18, 510.40, 490.83, 490.83, 490.83
10/23/18, 524.14, 510.17, 510.17, 510.17
10/22/18, 530.29, 524.19, 524.19, 524.19
10/19/18, 534.37, 530.02, 530.02, 530.02
10/18/18, 536.81, 534.41, 534.41, 534.41
10/17/18, 540.75, 537.01, 537.01, 537.01
10/16/18, 536.07, 540.77, 540.77, 540.77
10/15/18, 540.57, 536.08, 536.08, 536.08
10/12/18, 539.40, 540.51, 540.51, 540.51
10/11/18, 555.62, 538.87, 538.87, 538.87
10/10/18, 576.68, 556.04, 556.04, 556.04
10/09/18, 571.23, 576.72, 576.72, 576.72
10/08/18, 571.00, 571.09, 571.09, 571.09
10/05/18, 571.63, 571.36, 571.36, 571.36
10/04/18, 574.54, 571.61, 571.61, 571.61
10/03/18, 569.90, 574.55, 574.55, 574.55
10/02/18, 569.12, 569.86, 569.86, 569.86
10/01/18, 560.93, 569.13, 569.13, 569.13
09/28/18, 562.28, 560.91, 560.91, 560.91
09/27/18, 562.35, 562.37, 562.37, 562.37
